1716.028809 , 1808.254517 , 1723.434570 , 1805.207886 ,
1714.243652 , 1808.913574 , 1724.233887 , 1806.231445 ,
1711.531860 , 1812.083862 , 1722.414795 , 1808.158447 ,
1714.458130 , 1808.900513 , 1725.298828 , 1807.035889 ,
1708.599243 , 1811.824219 , 1722.983521 , 1807.646362 ,
1714.462646 , 1808.355591 , 1723.151855 , 1808.928589 ,
1714.200562 , 1814.987671 , 1725.114014 , 1810.066772 ,
1716.532837 , 1807.931763 , 1726.987061 , 1807.512451 ,
1712.600220 , 1811.382446 , 1725.664917 , 1806.609619 ,
1715.463745 , 1813.389404 , 1726.949829 , 1809.539673 ,
1715.531616 , 1812.560059 , 1726.629395 , 1809.363037 ,
1712.693848 , 1812.459839 , 1726.597168 , 1813.049194 ,
1716.021484 , 1813.952881 , 1729.421997 , 1812.772217 ,
1716.602295 , 1810.895630 , 1728.997681 , 1808.353760 ,
1720.078979 , 1817.336914 , 1729.043823 , 1810.019165 ,
1718.284302 , 1816.458862 , 1729.317139 , 1813.368652 ,
1716.619629 , 1814.208252 , 1729.563477 , 1809.975342 ,
1720.984375 , 1818.393677 , 1735.357178 , 1812.281616 ,
1720.359497 , 1821.209595 , 1730.091431 , 1814.272217 ,
1726.025879 , 1813.120605 , 1734.521362 , 1812.284912 ,
1713.505859 , 1792.827637 , 1724.052124 , 1784.817261 ,
1683.655396 , 1807.133911 , 1680.239990 , 1814.652466 ,
1671.618164 , 1773.130981 , 1680.645996 , 1772.106934 ,
1676.412964 , 1755.041260 , 1683.811279 , 1752.871338 ,
1658.068726 , 1757.308838 , 1661.988159 , 1753.605835 ,
1648.899292 , 1732.979614 , 1656.968628 , 1730.232666 ,
1639.111572 , 1720.925415 , 1646.168091 , 1719.679932 ,
1630.578369 , 1719.131958 , 1636.777344 , 1705.016357 ,
1628.133301 , 1697.941650 , 1629.583008 , 1699.046997 ,
1616.685913 , 1690.769531 , 1621.759521 , 1691.431763 ,
1613.945679 , 1679.077515 , 1618.701904 , 1679.094360 ,
1600.660034 , 1679.751465 , 1613.987671 , 1671.017578 ,
1605.177490 , 1664.274902 , 1605.698242 , 1662.714844 ,
1598.483643 , 1654.809570 , 1601.451782 , 1657.949829 ,
1592.829712 , 1651.972656 , 1600.790771 , 1647.420898 ,
1588.911865 , 1648.133911 , 1594.003906 , 1640.581177 ,
1594.419434 , 1633.903564 , 1589.210815 , 1637.072510 ,
1588.368652 , 1627.911743 , 1588.381714 , 1628.788940 ,
1579.950195 , 1629.812988 , 1585.943115 , 1626.919434 ,
1589.439209 , 1614.838501 , 1583.922241 , 1618.529663 ,
1577.708252 , 1619.139282 , 1585.123535 , 1612.266357 ,
1580.189331 , 1610.197144 , 1580.154663 , 1612.039795 ,
1580.295288 , 1607.648315 , 1581.616699 , 1604.052490 ,
1579.325195 , 1604.193970 , 1578.687866 , 1605.304321 ,
1578.164429 , 1602.066284 , 1574.883301 , 1602.816040 ,
1577.432739 , 1601.217896 , 1577.851196 , 1597.410034 ,
1572.712036 , 1594.916626 , 1569.058594 , 1593.860718 ,
1572.629761 , 1592.644043 , 1572.357788 , 1590.198364 ,
1569.865723 , 1590.222290 , 1571.468750 , 1587.457520 ,
1567.427979 , 1589.243408 , 1568.217163 , 1589.103760 ,
1570.573486 , 1588.933350 , 1568.244751 , 1587.871094 ,
1565.646362 , 1582.276489 , 1569.727417 , 1583.920532 ,
1568.594604 , 1581.337280 , 1570.044434 , 1581.526367 ,
1569.344849 , 1578.937134 , 1567.751221 , 1579.882202 ,
1568.287964 , 1576.809082 , 1570.329468 , 1578.357300 ,
1566.038208 , 1581.869263 , 1570.974976 , 1577.089111 ,
1567.187134 , 1579.405151 , 1570.492188 , 1574.842896 ,
1568.263794 , 1577.981201 , 1568.344727 , 1574.837036 ,
1567.352783 , 1576.718262 , 1566.809204 , 1573.257202 ,
1567.963989 , 1571.886230 , 1567.644165 , 1572.059326 ,
1567.507080 , 1576.132690 , 1571.651001 , 1571.212158 ,
1566.400757 , 1572.367798 , 1566.589233 , 1574.685913 ,
1563.743530 , 1575.426880 , 1566.581299 , 1570.343750 ,
1563.707886 , 1572.413818 , 1564.350098 , 1572.992188 ,
1566.820801 , 1569.269043 , 1563.886353 , 1576.455322 ,
1564.780029 , 1571.134277 , 1563.326172 , 1570.651489 ,
1568.064819 , 1568.591309 , 1565.188477 , 1571.162476 ,
1599.355957 , 1612.772217 , 1539.409546 , 1509.743042 ,
1596.234863 , 1636.079834 , 1520.314941 , 1524.006592 ,
1622.764893 , 1643.964478 , 1531.032349 , 1531.308594 ,
1622.262085 , 1618.437622 , 1556.505127 , 1545.194946 ,
1618.736572 , 1653.769287 , 1566.610229 , 1558.331665 ,
1627.182251 , 1663.718140 , 1569.596191 , 1568.192383 ,
1638.295044 , 1667.782227 , 1597.103638 , 1597.112671 ,
1648.084839 , 1688.229126 , 1607.604126 , 1614.431030 ,
1648.531982 , 1731.459717 , 1618.756714 , 1658.212769 ,
1667.934570 , 1688.442749 , 1667.996826 , 1664.768188 ,
1656.093018 , 1724.303101 , 1685.987061 , 1731.684082 ,
1681.791138 , 1752.235107 , 1699.513916 , 1753.909424 ,
1700.188965 , 1751.994141 , 1709.134888 , 1751.866943 ,
1691.438477 , 1758.309570 , 1700.567749 , 1758.067383 ,
1692.625854 , 1768.364014 , 1692.639771 , 1778.244141 ,
1672.921021 , 1773.364380 , 1671.298950 , 1786.920166 ,
1686.219360 , 1754.502075 , 1699.951660 , 1757.719360 ,
1686.093506 , 1773.370117 , 1699.470459 , 1765.025513 ,
1682.171021 , 1774.980835 , 1686.983032 , 1775.352051 ,
1684.578491 , 1768.266235 , 1694.973755 , 1768.328003 ,
1685.854126 , 1773.200928 , 1696.446289 , 1767.762695 ,
1687.111572 , 1776.378906 , 1692.612061 , 1773.489380 ,
1687.211792 , 1774.026001 , 1698.475586 , 1771.823120 ,
1686.668579 , 1776.886353 , 1696.088013 , 1770.534058 ,
1687.538696 , 1779.844727 , 1698.472656 , 1777.724487 ,
1686.516602 , 1779.096802 , 1699.688354 , 1775.986084 ,
1691.107178 , 1780.194580 , 1700.473389 , 1776.829712 ,
1691.962158 , 1781.496826 , 1699.670288 , 1781.381226 ,
1692.778931 , 1783.728760 , 1701.720093 , 1778.730469 ,
1692.966187 , 1786.464355 , 1705.071411 , 1780.868652 ,
1694.918213 , 1786.389160 , 1705.144043 , 1781.774170 ,
1693.258911 , 1787.322754 , 1704.367432 , 1782.166626 ,
1700.769043 , 1786.033203 , 1707.240723 , 1784.717896 ,
1697.201416 , 1786.255737 , 1708.651367 , 1782.240356 ,
1695.405029 , 1789.989258 , 1705.875122 , 1783.370483 ,
1697.227783 , 1788.084717 , 1705.156494 , 1786.978638 ,
1694.144653 , 1792.110962 , 1706.059814 , 1790.867798 ,
1698.159302 , 1791.094971 , 1711.620117 , 1786.815308 ,
1699.199585 , 1795.135254 , 1711.645874 , 1789.194824 ,
1701.178955 , 1791.990601 , 1704.788208 , 1788.541382 ,
1696.345459 , 1792.007324 , 1713.663086 , 1788.709717 ,
1699.706299 , 1797.008423 , 1714.558838 , 1791.289551 ,
1700.726929 , 1796.723145 , 1711.118896 , 1793.619263 ,
1702.380615 , 1793.183838 , 1710.994629 , 1790.526855 ,
1705.236206 , 1793.526123 , 1711.655518 , 1793.763062 ,
1705.834595 , 1796.923828 , 1713.843628 , 1794.773926 ,
1702.452637 , 1800.399292 , 1712.919678 , 1796.439697 ,
1705.278442 , 1799.232910 , 1717.412964 , 1794.009033 ,
1706.081299 , 1802.045898 , 1714.143555 , 1801.134277 ,
1709.776733 , 1802.039673 , 1719.357910 , 1795.933350 ,
1711.834595 , 1805.417725 , 1720.757690 , 1799.588135 ,
1708.460205 , 1807.729248 , 1721.027466 , 1801.951538 ,
1712.378540 , 1803.934448 , 1721.438599 , 1800.321899 ,
1714.490601 , 1807.988525 , 1724.417725 , 1805.272217 ,
1710.476074 , 1810.732544 , 1720.836914 , 1806.181030 ,
1714.829712 , 1808.003662 , 1726.546631 , 1804.054443 ,
1712.964111 , 1812.652588 , 1724.674805 , 1807.391235 ,
1711.016968 , 1814.381592 , 1727.111206 , 1807.569214 ,
1715.846680 , 1810.795532 , 1727.863403 , 1808.249023 ,
1715.757935 , 1810.677246 , 1726.444214 , 1810.069580 ,
1714.677612 , 1813.398193 , 1724.314453 , 1811.965820 ,
1713.706299 , 1814.472534 , 1722.446411 , 1814.770630 ,
1714.509155 , 1813.979858 , 1730.087158 , 1807.936646 ,
1714.963257 , 1818.519531 , 1724.735962 , 1814.878540 ,
1716.787964 , 1817.485596 , 1726.366089 , 1815.032715 ,
1717.375610 , 1817.465454 , 1728.238525 , 1811.521973 ,
1717.219360 , 1820.426270 , 1728.753540 , 1815.572510 ,
1721.703979 , 1817.325562 , 1723.856079 , 1816.209595 ,
1717.888550 , 1818.027588 , 1730.768555 , 1815.015015 ,
1722.218994 , 1818.391357 , 1734.249634 , 1814.699585 ,
1720.043213 , 1822.354004 , 1730.158447 , 1817.600708 ,
1718.504883 , 1820.601074 , 1730.607788 , 1815.285645 ,
1720.754639 , 1822.033813 , 1733.095093 , 1818.232422 ,
1720.189087 , 1821.049072 , 1733.530273 , 1817.173340 ,
1718.272705 , 1822.757568 , 1732.412231 , 1818.215576 ,
1725.009521 , 1820.716431 , 1736.275879 , 1817.867432 ,
1727.387817 , 1827.025024 , 1734.764282 , 1821.774658 ,
1723.437622 , 1825.454346 , 1733.456177 , 1823.171387 ,
1723.922363 , 1826.667725 , 1735.084473 , 1822.080688 ,
1726.708008 , 1824.715332 , 1735.773682 , 1824.059448 ,
1725.218140 , 1828.728882 , 1736.518921 , 1826.479492 ,
1728.594238 , 1830.052246 , 1740.232178 , 1824.373779 ,
1728.787842 , 1828.916016 , 1736.854492 , 1828.474243 ,
1729.304199 , 1826.810791 , 1741.962646 , 1819.856567 ,
1719.443604 , 1801.088379 , 1726.574707 , 1802.048706 ,
1683.700195 , 1813.621094 , 1692.435181 , 1815.655518 ,
1677.218262 , 1773.017090 , 1688.636230 , 1777.486450 ,
1669.465454 , 1764.797852 , 1680.159424 , 1762.466187 ,
1656.081177 , 1754.111328 , 1656.505005 , 1757.101074 ,
1643.196045 , 1735.151855 , 1648.825317 , 1735.207886 ,
1634.091797 , 1730.365356 , 1648.355591 , 1719.152344 ,
1633.657837 , 1712.357910 , 1631.625977 , 1709.641602 ,
1627.000732 , 1694.031860 , 1632.678345 , 1702.105225 ,
1612.729736 , 1692.048828 , 1623.272949 , 1690.643799 ,
